Year,Quarter,Name,ConstituencyName,ConstituencySize,NumberOfElectors,EmployeesSalary,ServiceContracts,Travel,Member,DesignatedTraveller,Dependants,Employees,AccommodationExpenses,DiemExpenses,SecondaryResidenceExpenses,Hospitality,Gifts,Advertising,Printing,Householders,TenPercenters,PrintingExpenses,Offices,OfficeLeasesInsuranceUtilities,FurnitureFurnishingEquipmentPurchases,EquipmentRentals,InformaticsTelecommunicationEquipmentPurchases,TelecommunicationServices,RepairsMaintenance,PostageCourierServices,MaterialsSupplies,Training,Total
2016,2.0,"Ritz,Hon. Gerry",Battlefords—Lloydminster,30125.0,50917.0,114006.48,2099.69,53249.65,28543.97,9141.13,0.0,0.0,3154.53,6275.77,6134.25,926.61,0.0,2386.35,,2935.5,763.51,0.0,,19400.0,0.0,180.95,2146.98,3312.23,196.88,1084.96,1388.89,0.0,204078.68
2016,2.0,"Robillard,Yves",Marc-Aurèle-Fortin,54.0,76396.0,95278.46,1820.82,18448.94,2380.61,0.0,0.0,1382.16,280.37,1455.8,12950.0,1347.08,0.0,11428.65,,6848.97,207.85,415.5,,13546.05,0.0,105.0,4.16,1958.33,0.0,84.13,1545.2,0.0,153039.14
2016,2.0,"Rodriguez,Pablo",Honoré-Mercier,39.0,79033.0,88280.1,2750.0,13083.080000000002,2820.82,0.0,0.0,547.04,474.36,2762.55,6478.31,1129.31,0.0,5897.57,,7764.03,1122.05,145.0,,17500.0,419.96,151.12,1919.46,2060.76,0.0,285.51,759.09,384.6,143651.64
2016,2.0,"Romanado,Sherry",Longueuil—Charles-LeMoyne,39.0,83844.0,80649.73,3051.06,21302.36,2158.98,0.0,0.0,4544.05,280.37,3511.32,10807.64,850.28,94.9,12736.94,,8766.42,0.0,681.98,,19494.43,1075.25,974.27,1382.98,3254.22,120.0,39.43,540.28,0.0,155014.53
2016,2.0,"Rota,Anthony",Nipissing—Timiskaming,15313.0,71879.0,74734.52,1721.93,21660.74,4826.85,358.97,0.0,2316.11,195.97,3183.26,10779.58,875.72,0.0,5388.62,,7558.47,0.0,0.0,,14272.51,1075.85,2296.37,7573.37,2207.75,322.0,255.81,1956.55,0.0,141900.21
2016,2.0,"Rudd,Kim",Northumberland—Peterborough South,3001.0,89605.0,92334.46,900.0,28406.86,3567.91,666.95,0.0,5849.76,396.22,2603.2,15322.82,1517.04,0.0,6956.6,,3810.35,0.0,172.0,,812.48,3699.98,342.0,244.76,2936.53,0.0,281.35,654.51,0.0,143068.92
2016,2.0,"Ruimy,Dan",Pitt Meadows—Maple Ridge,2141.0,72635.0,109388.56,376.58,47158.57,31598.96,0.0,0.0,1666.89,699.71,3293.01,9900.0,602.6,193.4,0.0,,0.0,0.0,700.09,,20328.15,170.13,1921.35,106.55,2087.41,0.0,411.01,2193.77,0.0,185638.17
2016,2.0,"Rusnak,Don",Thunder Bay—Rainy River,39545.0,63708.0,89818.03,23319.96,47789.73,25498.71,0.0,0.0,9300.39,1980.71,6298.36,4711.56,797.27,302.93,9582.24,,0.0,0.0,70.8,,18092.05,505.55,1495.92,7.75,3230.58,178.5,232.02,2556.53,288.66,198268.52
2016,2.0,"Saganash,Romeo",Abitibi—Baie-James—Nunavik—Eeyou,854754.0,63632.0,110532.89,5740.41,47454.92999999999,27268.82,0.0,0.0,9360.98,3373.02,3371.16,4080.95,211.97,0.0,16810.81,,3420.76,326.5,0.0,,23638.54,0.0,1027.19,0.0,3233.78,0.0,406.74,1967.99,0.0,214772.51
2016,2.0,"Sahota,Ruby",Brampton North,36.0,74148.0,74681.26,2579.99,25749.46,14119.41,1656.97,1656.97,36.61,0.0,3084.69,5194.81,3587.51,0.0,3839.36,,0.0,167.1,1284.0,,27877.52,791.47,119.98,4559.23,2475.4,1458.75,373.28,5227.02,0.0,154771.33
2016,2.0,"Saini,Raj",Kitchener Centre,44.0,77887.0,101918.83,802.39,19038.14,12600.86,0.0,0.0,50.0,0.0,1227.86,5159.42,114.32,0.0,1900.0,,4155.02,0.0,118.68,,17500.0,2204.05,0.0,5591.7,1979.55,52.98,83.33,1160.81,23.81,156643.61
2016,2.0,"Sajjan,Hon. Harjit S.",Vancouver South,21.0,70992.0,74940.81,5948.47,56507.95,18724.62,3062.87,4827.48,6086.98,0.0,1428.04,22377.96,1546.68,0.0,4130.43,,2799.75,230.17,0.0,,13404.83,4253.02,2260.75,590.12,5567.07,1687.36,211.14,8815.63,0.0,182894.18
2016,2.0,"Samson,Darrell",Sackville—Preston—Chezzetcook,777.0,68040.0,68375.54,315.96,20790.43,11581.46,552.85,0.0,541.8,0.0,2427.9,5686.42,709.73,0.0,4146.5,,5864.11,0.0,0.0,,10696.68,0.0,75.0,2418.74,2010.47,0.0,302.93,1768.99,0.0,117475.08
2016,2.0,"Sangha,Ramesh",Brampton Centre,46.0,65460.0,94931.87,8187.85,16461.280000000002,7211.36,786.08,0.0,729.3,286.37,3584.28,3863.89,2689.97,0.0,1061.99,,2355.53,0.0,12.67,,30754.84,181.56,0.0,4700.69,2699.12,129.0,62.85,2898.08,391.01,167518.31
2016,2.0,"Sansoucy,Brigitte",Saint-Hyacinthe—Bagot,1948.0,81016.0,84244.41,2331.11,18981.34,3843.35,980.0,0.0,5985.46,358.4,2493.56,5320.57,1760.82,2271.03,8034.22,,3029.03,3904.96,0.0,,16634.55,0.0,159.89,59.78,2469.49,0.0,639.86,1121.97,0.0,145642.46
2016,2.0,"Sarai,Randeep",Surrey Centre,44.0,71966.0,87318.39,3453.19,72989.66999999997,45320.34,4858.34,0.0,5918.48,280.37,3124.24,13487.9,2105.44,0.0,3026.19,,3500.67,0.0,18.31,,31051.65,0.0,0.0,581.31,3532.43,330.0,361.88,2936.12,144.33,211349.58
2016,2.0,"Saroya,Bob",Markham—Unionville,89.0,82965.0,98887.18,276.96,19730.78,7182.78,0.0,0.0,390.46,911.74,3383.22,7862.58,5158.9,0.0,3951.25,,3694.05,1019.16,935.0,,17892.0,0.0,335.53,209.18,1495.4,0.0,235.8,2245.5,486.07,156552.76
2016,2.0,"Scarpaleggia,Francis",Lac-Saint-Louis,81.0,85870.0,78637.82,3671.35,16929.99,4527.1,0.0,0.0,266.22,496.84,3778.33,7861.5,2085.07,122.0,12442.86,,3915.87,0.0,0.0,,25702.28,294.46,502.73,1366.0,3042.78,0.0,130.44,2653.14,350.0,151846.79
2016,2.0,"Scheer,Andrew",Regina—Qu'Appelle,13430.0,54240.0,121371.67,9237.5,72934.43000000001,25551.47,6715.07,17228.71,11643.27,764.8,3418.79,7612.32,2053.97,124.34,21328.84,,3334.89,0.0,0.0,,19458.0,0.0,139.51,1673.27,4888.67,315.0,719.32,1561.0,0.0,259140.41
2016,2.0,"Schiefke,Peter",Vaudreuil—Soulanges,408.0,90804.0,109353.57,2405.0,18455.92,2951.82,501.21,0.0,4188.3,0.0,3149.59,7665.0,3180.7,366.49,11659.68,,7683.11,156.74,645.68,,17183.68,294.46,133.91,9.99,1944.88,131.62,156.75,1139.77,60.14,174962.09
2016,2.0,"Schmale,Jamie",Haliburton—Kawartha Lakes—Brock,8941.0,91802.0,113497.87,2382.63,34265.270000000004,11956.58,1659.07,1534.02,1691.01,1374.09,1751.96,14298.54,3820.7,452.48,4842.37,,5465.96,2474.26,95.0,,14214.51,239.99,2608.37,1661.54,4131.02,2015.0,885.57,4102.59,0.0,197155.13
2016,2.0,"Schulte,Deborah",King—Vaughan,449.0,86158.0,97007.4,6493.0,26819.95,10174.06,0.0,0.0,8083.86,0.0,1654.98,6907.05,1430.76,1356.63,3143.32,,3640.46,0.0,0.0,,18827.0,0.0,0.0,293.94,2259.44,0.0,205.72,1310.51,0.0,162788.13
2016,2.0,"Serré,Marc",Nickel Belt,30490.0,73466.0,116200.79,1063.88,22278.52,5286.44,1332.6,0.0,3031.87,151.33,1635.08,10841.2,1939.55,0.0,5619.86,,7044.91,0.0,305.0,,15811.28,116.27,385.0,31.0,3732.3,0.0,553.8,4964.18,0.0,180046.34
2016,2.0,"Sgro,Hon. Judy A.",Humber River—Black Creek,32.0,62928.0,87818.08,17201.2,17002.75,9973.73,0.0,0.0,0.0,0.0,2317.46,4711.56,2287.62,750.17,0.0,,3633.54,0.0,0.0,,23818.72,0.0,700.0,0.0,2996.37,0.0,942.19,8569.4,0.0,165720.04
2016,2.0,"Shanahan,Brenda",Châteauguay—Lacolle,940.0,76129.0,89767.98,11574.66,13362.32,2965.31,0.0,0.0,4935.92,280.37,3707.52,1473.2,3241.76,138.83,18616.95,,13701.06,0.0,52.5,,14000.0,0.0,0.0,0.0,2448.99,210.75,243.96,1501.12,0.0,168860.88
2016,2.0,"Sheehan,Terry",Sault Ste. Marie,5921.0,64365.0,47057.3,2891.09,35087.509999999995,12349.06,3506.22,2131.36,2009.26,0.0,3891.61,11200.0,365.25,60.0,9728.65,,3497.37,207.68,367.79,,11046.0,0.0,145.0,738.98,2323.57,0.0,295.01,2053.0,0.0,115864.2
2016,2.0,"Shields,Martin",Bow River,24427.0,76093.0,84276.28,917.0,48481.45999999999,28537.01,2377.83,0.0,4049.2,1473.52,858.99,11184.91,525.52,1932.5,6582.1,,7677.44,0.0,0.0,,10519.91,0.0,150.0,59.98,1906.75,0.0,1297.55,1663.31,600.0,166589.8
2016,2.0,"Shipley,Bev",Lambton—Kent—Middlesex,5278.0,81135.0,118024.12,3272.32,36418.47,16067.6,4743.69,0.0,3501.42,607.83,4294.01,7203.92,869.59,24.99,4057.12,,4208.53,0.0,566.21,,13525.36,61.74,313.02,6116.11,4091.16,0.0,582.93,3821.82,0.0,195953.49
2016,2.0,"Sidhu,Jati",Mission—Matsqui—Fraser Canyon,21769.0,63744.0,109738.99,0.0,77585.95999999999,45000.87,10402.25,0.0,4010.0,0.0,1372.84,16800.0,0.0,0.0,1760.32,,3120.6,319.78,18.31,,22374.48,0.0,63.6,540.44,1862.16,0.0,291.78,931.84,499.98,219108.24
2016,2.0,"Sidhu,Sonia",Brampton South,49.0,73019.0,102939.95,1820.0,26836.27,9655.44,0.0,0.0,4548.11,0.0,2390.91,10241.81,818.19,0.0,5562.1,,3498.75,231.14,211.54,,24516.03,167.35,76.23,2752.51,2457.06,119.99,583.22,3583.37,1105.83,177279.53
2016,2.0,"Sikand,Gagan",Mississauga—Streetsville,49.0,83361.0,70519.43,6769.9,21003.87,8890.68,0.0,0.0,1569.37,909.62,1845.25,7788.95,2809.74,0.0,2245.86,,3571.54,161.85,0.0,,19897.11,0.0,336.64,368.97,3298.57,856.98,168.27,1896.77,48.11,133953.61
2016,2.0,"Simms,Scott",Coast of Bays—Central—Notre Dame,43596.0,64226.0,111374.15,1102.33,51217.43,20929.46,6228.58,0.0,4425.52,3523.74,4110.13,12000.0,627.78,100.0,3350.6,,3083.52,0.0,0.0,,23325.0,135.65,1080.07,825.42,3692.64,67.52,1215.99,1988.06,220.0,203406.16
2016,2.0,"Sohi,Hon. Amarjeet",Edmonton Mill Woods,50.0,74651.0,109194.37,73.56,22884.02,15276.23,1355.64,0.0,3784.27,265.38,622.94,1579.56,574.73,45.66,4224.53,,7844.43,769.42,577.79,,29028.57,9044.88,130.03,4820.05,4075.48,0.0,756.78,3700.36,0.0,197744.66
2016,2.0,"Sopuck,Robert",Dauphin—Swan River—Neepawa,56820.0,63926.0,120677.86,570.24,62705.46,26720.24,6262.83,0.0,13962.04,1374.85,6163.49,8222.01,0.0,1237.71,3728.02,,3542.21,981.7,0.0,,13548.85,0.0,20.0,318.71,3178.64,144.79,1170.35,4199.45,0.0,216023.99
2016,2.0,"Sorbara,Francesco",Vaughan—Woodbridge,84.0,74742.0,87863.36,657.5,30886.13,14894.9,670.74,0.0,8957.12,249.07,1418.28,4696.02,2243.43,99.44,13327.92,,6707.77,372.89,18.31,,25978.81,1451.02,683.96,144.27,2567.97,0.0,440.33,4502.54,903.81,178849.46
2016,2.0,"Sorenson,Hon. Kevin",Battle River—Crowfoot,53072.0,81746.0,95737.71,567.87,48576.33,32289.2,2351.72,0.0,619.25,750.7,5693.72,6871.74,952.47,71.35,5799.57,,0.0,0.0,0.0,,7806.28,199.49,0.0,168.83,2269.29,0.0,700.19,1783.07,0.0,164632.45
2016,2.0,"Spengemann,Sven",Mississauga—Lakeshore,92.0,86675.0,74432.72,2449.55,22691.04,14897.74,0.0,0.0,555.44,286.37,1797.19,5154.3,721.41,0.0,2495.0,,6119.56,0.0,960.59,,23455.72,598.0,49.69,567.35,2581.07,7980.0,126.43,4356.38,474.34,150058.85
2016,2.0,"Stanton,Bruce",Simcoe North,1894.0,86859.0,116869.58,1827.8,28908.56,9643.18,1837.89,2179.7,2721.48,871.75,2965.43,8689.13,3171.38,449.72,10157.25,,0.0,491.5,694.0,,27938.45,0.0,993.95,3309.19,2619.83,0.0,706.01,2585.29,0.0,200722.51
2016,2.0,"Ste-Marie,Gabriel",Joliette,9102.0,86287.0,89314.85,1474.82,25969.76,5964.09,0.0,541.27,1105.43,0.0,4714.99,13643.98,3224.4,420.0,18928.88,,0.0,0.0,0.0,,7030.0,0.0,707.3,0.0,2153.24,0.0,129.54,1363.75,10.0,150726.54
2016,2.0,"Stetski,Wayne",Kootenay—Columbia,64336.0,86895.0,92279.96,333.02,60245.54,31275.39,5437.19,2688.12,4335.28,1857.71,3605.5,11046.35,846.15,44.95,2769.85,,7191.29,4422.11,74.9,,21700.0,0.0,0.0,1576.99,2898.25,318.32,1363.2,1931.97,72.17,198068.67
2016,2.0,"Stewart,Kennedy",Burnaby South,47.0,75950.0,104502.73,29730.0,59986.67,35394.0,4355.36,0.0,5300.24,420.06,3947.64,10569.37,932.77,294.7,1289.92,,4297.15,3411.62,0.0,,23004.9,1059.78,0.0,501.54,3270.48,0.0,1078.98,3499.27,584.48,237444.99
2016,2.0,"Strahl,Mark",Chilliwack—Hope,3355.0,72874.0,119000.65,1269.62,53635.98,22591.8,5389.07,5871.8,3149.14,1014.78,3377.91,12241.48,1313.29,0.0,6398.07,,0.0,1044.77,0.0,,19134.58,68.58,491.13,5195.33,2040.83,0.0,732.38,1750.0,350.0,212425.21
2016,2.0,"Stubbs,Shannon",Lakeland,31877.0,79721.0,112640.69,4700.0,55834.84,21657.3,13125.65,0.0,7643.47,1655.74,3448.1,8304.58,805.61,0.0,5208.37,,4662.26,0.0,0.0,,12600.0,0.0,0.0,2656.97,2092.82,11570.13,1399.58,2269.6,724.33,217165.2
2016,2.0,"Sweet,David",Flamborough—Glanbrook,941.0,79397.0,51272.72,30378.49,40602.85,14624.9,3524.02,0.0,5502.31,1297.89,4455.66,11198.07,806.48,0.0,9834.96,,3523.2,0.0,13.14,,24257.04,425.04,200.0,1928.98,2169.03,1953.42,468.09,8040.36,987.14,176860.94
2016,2.0,"Tabbara,Marwan",Kitchener South—Hespeler,111.0,72953.0,107493.47,1643.0,27727.739999999994,16260.31,1705.2,0.0,1588.51,323.16,2696.26,5154.3,869.27,534.24,3264.66,,7316.38,0.0,125.0,,17450.03,0.0,465.0,585.83,1661.33,852.14,70.61,2289.52,0.0,172348.22
2016,2.0,"Tan,Geng",Don Valley North,26.0,72787.0,107157.79,6817.78,25733.37,10685.77,2946.22,2288.14,1641.56,382.52,3785.82,4003.34,4335.56,337.25,6250.36,,4035.66,474.06,0.0,,22122.51,36.08,2159.8,49.36,2101.18,633.0,641.25,4681.47,0.0,187566.48
2016,2.0,"Tassi,Filomena",Hamilton West—Ancaster—Dundas,110.0,86222.0,116078.79,7500.0,18696.38,4417.01,2523.82,0.0,310.55,0.0,0.0,11445.0,609.89,152.07,0.0,,4215.18,114.35,0.0,,14859.25,0.0,222.21,174.85,2312.25,0.0,91.85,1513.27,0.0,166540.34
2016,2.0,"Thériault,Luc",Montcalm,906.0,83808.0,90738.29,5070.0,26541.36,4944.4,347.8,0.0,3154.45,0.0,5929.87,12164.84,3574.58,383.0,15494.43,,4104.84,1108.58,225.0,,15741.53,339.14,374.0,642.03,2558.85,138.75,295.57,1879.89,0.0,169209.84
2016,2.0,"Tilson,David",Dufferin—Caledon,2293.0,92598.0,100750.45,2810.56,27733.18,11286.55,3792.42,3402.62,2162.91,1496.74,2599.14,2992.8,0.0,435.67,3780.86,,8574.42,4644.35,161.74,,26831.2,569.47,679.63,931.24,3854.26,0.0,1668.12,4253.0,0.0,187678.15
2016,2.0,"Tootoo,Hon. Hunter",Nunavut,2093190.0,20252.0,51844.88,3105.0,68295.88999999997,25362.62,0.0,1440.19,17260.37,1866.01,2774.42,19592.28,1059.43,0.0,5554.0,,0.0,0.0,0.0,,21080.5,0.0,0.0,100.0,3212.81,150.0,28.54,4675.13,0.0,159106.18
2016,2.0,"Trost,Brad",Saskatoon—University,71.0,58394.0,103719.86,409.5,51092.72,25238.43,11752.12,0.0,0.0,890.22,2889.65,10322.3,413.42,12.99,960.46,,7108.82,0.0,18.31,,24883.01,0.0,1.62,396.11,2612.69,1334.0,139.63,1006.83,1226.81,195336.78
2016,2.0,"Trudeau,Right Hon. Justin",Papineau,10.0,79136.0,97986.36,409.19,688.26,0.0,0.0,0.0,688.26,0.0,0.0,0.0,0.0,0.0,14388.7,,0.0,0.0,0.0,,13393.31,18.24,308.51,70.39,2072.15,0.0,158.87,620.42,0.0,130114.4
2016,2.0,"Trudel,Karine",Jonquière,42453.0,73099.0,86651.98,1922.2,32979.28,15113.97,704.49,1408.98,2394.23,432.69,2643.81,10281.11,1785.52,0.0,6936.82,,5331.91,0.0,112.25,,13345.01,0.0,25.19,284.94,2372.95,0.0,73.96,901.93,19.95,152743.89
2016,2.0,Vacant,Calgary Heritage,70.0,80767.0,2453.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,8511.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10965.2
2016,2.0,Vacant,Medicine Hat—Cardston—Warner,29982.0,77892.0,44689.53,746.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,,1245.38,0.0,0.0,,11984.91,0.0,922.73,0.0,1196.33,0.0,254.45,200.1,0.0,61521.73
2016,2.0,"Van Kesteren,Dave",Chatham-Kent—Leamington,2183.0,79755.0,108019.08,3981.0,30764.43,12296.21,4117.6,0.0,1205.22,2578.52,2227.56,8339.32,1419.74,89.84,3289.4,,8865.8,0.0,0.0,,17934.0,0.0,1220.64,1077.94,2632.16,0.0,95.8,1058.29,0.0,180448.12
2016,2.0,"Van Loan,Hon. Peter",York—Simcoe,844.0,76055.0,90301.61,1106.32,22415.05000000001,5684.76,958.3,1873.74,2563.4,494.85,3383.51,7456.49,4561.87,530.0,4020.0,,3374.07,2313.09,0.0,,11556.72,0.0,1157.71,0.0,2735.97,0.0,791.15,1395.85,605.75,146865.16
2016,2.0,"Vandal,Dan",Saint Boniface—Saint Vital,65.0,66205.0,99828.12,1393.01,32922.51,18373.36,2622.31,831.25,1847.02,0.0,3398.57,5850.0,313.35,205.2,6656.27,,0.0,0.0,0.0,,23194.11,0.0,0.0,259.36,2718.39,0.0,331.23,1010.78,343.0,169175.33
2016,2.0,"Vandenbeld,Anita",Ottawa West—Nepean,71.0,84557.0,111211.47,289.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2045.0,,0.0,0.0,0.0,,17373.09,3300.0,0.0,3879.9,2029.65,511.5,0.0,1453.48,1100.94,143195.0
2016,2.0,"Vaughan,Adam",Spadina—Fort York,21.0,79917.0,120360.43,0.0,26258.89,17285.04,0.0,758.45,1589.71,166.53,1244.46,5214.7,2749.88,60.0,175.0,,6559.53,618.64,40.85,,20295.2,0.0,644.62,142.04,2217.67,80.0,337.34,799.29,96.22,181435.6
2016,2.0,"Vecchio,Karen",Elgin—Middlesex—London,2640.0,83446.0,102426.77,571.15,39095.61,13772.04,3857.61,2066.95,3586.44,472.27,2880.55,12459.75,2554.05,2265.56,8765.19,,4291.72,415.22,0.0,,10800.0,1110.67,1135.44,3243.02,2487.25,1610.15,199.85,2579.53,0.0,183551.18
2016,2.0,"Viersen,Arnold",Peace River—Westlock,105924.0,77515.0,94012.52,355.54,40904.86,16234.79,3693.49,3109.02,4119.02,854.27,1287.12,11607.15,716.28,37.0,3119.33,,8976.3,3926.75,0.0,,15419.94,329.99,60.0,312.0,1439.19,16630.18,1241.05,2703.94,0.0,190184.87
2016,2.0,"Virani,Arif",Parkdale—High Park,16.0,80262.0,105520.55,685.78,26418.66,10511.58,0.0,0.0,3398.42,0.0,1912.46,10596.2,1806.36,0.0,9622.3,,4432.69,499.31,245.0,,15345.71,9070.81,2682.5,5177.12,2536.93,0.0,273.07,3055.93,1309.54,188682.26
2016,2.0,"Wagantall,Cathay",Yorkton—Melville,43272.0,54475.0,110324.62,3515.0,54393.23999999999,19604.05,10882.86,0.0,5715.4,3003.02,1830.96,13356.95,300.0,181.47,9227.45,,10116.72,0.0,246.79,,13843.44,1511.43,650.0,3343.13,2769.0,0.0,205.18,1929.9,0.0,212557.37
2016,2.0,"Warawa,Mark",Langley—Aldergrove,382.0,83065.0,101383.88,1400.53,57674.63000000001,25765.15,14048.83,0.0,4409.88,428.32,1621.73,11400.72,2357.43,1428.98,8100.48,,3412.88,0.0,26.49,,20681.85,0.0,678.91,467.35,1813.46,0.0,345.93,1114.07,0.0,200886.87
2016,2.0,"Warkentin,Chris",Grande Prairie—Mackenzie,109194.0,82665.0,130578.76,1530.5,61535.01000000001,27496.43,8825.94,3923.94,5075.92,1776.41,3430.15,11006.22,3986.9,258.0,207.11,,4513.56,0.0,15.99,,26542.17,0.0,785.33,4882.35,2759.25,0.0,1408.37,2053.52,0.0,241056.82
2016,2.0,"Watts,Dianne L.",South Surrey—White Rock,154.0,76833.0,104032.52,3071.61,53638.8,33473.46,0.0,0.0,6167.16,249.01,2656.77,11092.4,137.44,186.25,2691.48,,8087.96,0.0,0.0,,28571.47,4698.75,140.0,647.78,3157.53,113.92,294.66,1867.86,255.0,211593.03
2016,2.0,"Waugh,Kevin",Saskatoon—Grasswood,342.0,59665.0,98575.64,496.87,40326.16,21182.09,4695.04,1519.36,3374.18,942.78,2215.38,6397.33,220.7,1190.0,17164.34,,3356.31,1234.36,1783.27,,20066.64,0.0,72.88,181.48,2016.17,0.0,804.8,1178.94,0.0,188668.56
2016,2.0,"Webber,Len",Calgary Confederation,54.0,91061.0,95174.84,25.98,40472.86,24141.63,0.0,0.0,798.25,675.63,2998.39,11858.96,114.06,35.07,207.11,,15142.16,3659.15,0.0,,21550.58,0.0,0.0,900.0,3086.38,0.0,822.87,525.39,0.0,181716.45
2016,2.0,"Weir,Erin",Regina—Lewvan,58.0,64325.0,101352.6,1009.05,23194.78,5792.95,1110.13,0.0,4654.24,1007.25,5918.65,4711.56,1910.44,774.19,11170.15,,1582.65,4133.82,0.0,,6543.27,3292.0,20.48,1404.0,2662.49,42.62,1006.71,8900.43,284.56,169284.24
2016,2.0,"Whalen,Nick",St. John's East,363.0,66304.0,96602.25,2299.0,58553.61,41633.29,1868.0,3736.0,2127.12,0.0,1839.2,7350.0,1233.67,718.95,7738.21,,3522.15,208.99,0.0,,21730.02,0.0,390.0,1027.94,3539.05,1695.0,402.04,1651.95,564.08,201876.91
2016,2.0,"Wilkinson,Jonathan",North Vancouver,342.0,85219.0,96075.86,3363.8,72672.98,60162.75,0.0,0.0,2347.89,1278.25,3090.86,5793.23,1083.69,0.0,2503.41,,4812.64,0.0,641.6,,19982.71,0.0,2211.88,1985.15,2687.58,184.58,315.5,883.71,426.37,209831.46
2016,2.0,"Wilson-Raybould,Hon. Jody",Vancouver Granville,23.0,80488.0,78498.97,6.38,59871.48,17848.79,22892.13,0.0,3658.18,0.0,1933.66,13538.72,733.43,83.0,0.0,,0.0,636.82,0.0,,40168.31,195.79,0.0,0.0,2314.88,0.0,479.28,2134.16,0.0,185122.5
2016,2.0,"Wong,Hon. Alice",Richmond Centre,49.0,69678.0,92235.54,14650.98,70016.99,46630.05,1183.75,0.0,7080.93,0.0,2614.64,12507.62,659.66,107.48,607.0,,6920.33,0.0,0.0,,25244.07,3568.53,334.22,149.39,1968.86,60.0,269.69,355.47,48.11,217196.32
2016,2.0,"Wrzesnewskyj,Borys",Etobicoke Centre,39.0,88440.0,80476.09,3052.93,21579.25,9744.53,0.0,0.0,1051.35,442.45,2910.12,7430.8,931.53,320.97,3214.36,,8383.69,0.0,719.49,,16250.7,0.0,1109.35,151.19,1663.1,7.86,464.63,3006.24,0.0,141331.38
2016,2.0,"Young,Kate",London West,82.0,93138.0,84226.84,17874.63,24330.39,11036.0,1145.95,0.0,2387.56,0.0,422.03,9338.85,462.4,161.62,12295.0,,9238.32,941.87,1136.8,,16100.0,0.0,674.19,1810.72,2365.71,319.96,477.56,1761.22,0.0,174177.23
2016,2.0,"Yurdiga,David",Fort McMurray—Cold Lake,147412.0,77960.0,138029.55,2352.25,86763.32999999999,30472.54,18376.9,0.0,10256.81,6738.93,3903.94,17014.21,5554.95,2342.98,4881.32,,4222.45,4259.35,356.85,,28695.15,119.05,108.0,6698.71,2879.69,0.0,1686.79,3274.09,538.44,292762.95
2016,2.0,"Zahid,Salma",Scarborough Centre,30.0,71847.0,92830.02,384.99,28937.22,11247.54,1000.87,529.44,636.13,286.37,3437.35,11799.52,3330.44,162.3,3768.76,,3501.92,1128.85,1419.0,,22098.81,0.0,351.5,307.74,3172.58,9.99,454.68,4938.78,0.0,166797.58
2016,2.0,"Zimmer,Bob",Prince George—Peace River—Northern Rockies,243276.0,78250.0,111803.55,814.9,102753.91000000003,42453.01,987.41,13455.4,8900.54,2967.32,4191.96,29798.27,2275.56,2008.61,5423.84,,2385.66,0.0,1596.0,,23126.0,0.0,644.98,2696.41,4059.25,1526.36,1131.76,2719.67,0.0,264966.46
2016,1.0,"Aboultaif,Ziad",Edmonton Manning,158.0,81361.0,37145.92,0.0,13906.28,5500.1,3809.11,1986.82,0.0,95.25,783.51,1731.49,0.0,0.0,1356.0,,3967.88,1046.3,0.0,,9963.0,0.0,275.62,284.57,119.9,0.0,347.58,542.11,0.0,68955.16
2016,1.0,"Albas,Dan",Central Okanagan—Similkameen—Nicola,16208.0,87600.0,45745.14,962.7,22476.42,10865.03,1148.23,3173.2,1041.2,454.35,1363.48,4430.93,338.09,0.0,1390.2,,0.0,318.6,40.66,,12327.5,0.0,1186.6,1866.49,1088.62,2159.26,107.85,1459.19,0.0,91467.32
2016,1.0,"Albrecht,Harold",Kitchener—Conestoga,949.0,69166.0,44170.86,589.12,13588.6,6309.08,2652.88,0.0,0.0,258.73,2500.99,1866.92,266.5,39.75,1503.0,,0.0,3198.93,199.2,,19730.99,0.0,0.0,1972.0,385.89,122.5,723.14,389.19,0.0,86879.67
2016,1.0,"Aldag,John",Cloverdale—Langley City,60.0,78189.0,42828.73,4063.34,36244.17,24014.3,2506.0,0.0,6471.18,445.07,1748.04,1059.58,1549.01,0.0,4273.45,,3810.96,0.0,0.0,,13786.0,0.0,289.34,36.84,298.88,6215.63,302.42,11511.21,215.57,125425.55
2016,1.0,"Alghabra,Omar",Mississauga Centre,24.0,83787.0,55303.88,0.0,15120.39,3156.45,0.0,0.0,752.42,0.0,3411.52,7800.0,940.06,0.0,0.0,,4193.99,1245.04,93.65,,15172.2,0.0,486.7,657.67,566.97,100.0,31.91,514.05,0.0,94426.51
2016,1.0,"Alleslev,Leona",Aurora—Oak Ridges—Richmond Hill,100.0,79127.0,47650.65,0.0,20304.35,7946.33,0.0,0.0,3632.58,0.0,1179.5,7545.94,306.26,2255.04,3399.0,,0.0,0.0,0.0,,8011.15,0.0,706.32,0.0,314.99,0.0,41.35,184.37,128.2,83301.68
